141,-0.03032
142,-0.06150
143,0.13417
144,0.07088
145,0.00292
146,0.27452
147,-0.17562
148,0.03801
149,0.15726
150,-0.29712
151,0.65840
152,-0.08777
153,0.18190
154,-0.01047
155,0.11258
156,0.02043
157,-0.16360
158,-0.30915
159,-0.59293
160,-0.50842
161,-0.17886
162,-0.37824
163,-0.27854
164,-0.05612
165,-0.33226
166,-0.10598
167,-0.05441
168,0.07330
169,0.06301
170,0.34026
171,0.39719
172,0.23441
173,0.16264
174,0.10655
175,0.29157
176,0.08813
177,0.13983
178,0.03742
179,0.07713
180,-0.06156
181,0.22246
182,-0.07287
183,-0.32759
184,-0.13142
185,-0.28688
186,-0.09418
187,-0.29024
188,-0.08106
189,-0.14734
190,-0.03361
191,0.07042
192,-0.09656
193,-0.02081
194,0.11393
195,0.28026
196,0.18189
197,0.13507
198,0.26217
199,0.15263
200,0.27251
201,-0.04041
202,0.16204
203,0.05307
204,-0.12995
205,0.14159
206,-0.12446
207,-0.07186
208,-0.27072
209,-0.06008
210,-0.21907
211,-0.09370
212,-0.06812
213,-0.11534
214,0.04618
215,-0.05763
216,0.12090
217,0.06983
218,-0.01187
219,0.11703
220,0.18292
221,0.00438
222,0.18949
223,0.17731
224,0.23336
225,-0.06307
226,0.01241
227,0.08964
228,-0.08307
229,0.11427
230,0.09624
231,-0.13623
232,-0.12744
233,-0.12404
234,-0.03382
235,-0.20545
236,0.01843
237,-0.12805
238,0.23272
239,-0.18158
240,0.20957
241,-0.17758
242,0.22670
243,-0.04050
244,0.12002
245,0.13538
246,-0.06001
247,-0.01980
248,0.20916
249,-0.14670
250,0.01587
251,-0.09222
252,-0.09577
253,-0.11694
254,-0.27881
255,-0.15183
256,-0.23079
257,-0.37907
258,-0.18604
259,0.19268
260,-0.42212
261,0.09985
262,-0.05755
263,0.02878
264,-0.01820
265,0.00534
266,0.03934
267,0.01874
268,0.12853
269,0.08143
270,-0.14800
271,0.09699
272,0.10472
273,-0.18651
274,-0.14818
275,-0.09073
276,-0.08110
277,0.14010
278,-0.20414
279,-0.18535
280,-0.24847
281,-0.55805
282,0.01062
283,-0.37702
284,0.10411
285,-0.07881
286,0.08152
287,-0.01782
288,0.00891
289,-0.04663
290,0.24568
291,-0.01937
292,0.13239
293,0.02197
294,0.20359
295,-0.22058
296,-0.11583
297,0.01188
298,-0.84161
299,1.09928
300,0.00994
301,-0.01255
302,0.26296
303,0.05639
304,-0.26581
305,-0.28495
306,0.15795
307,0.08192
308,0.27332
309,0.20454
310,0.15851
311,-0.47417
312,-0.05420
313,0.34525
314,0.01525
315,0.26835
316,-0.05370
317,0.32582
318,-0.35454
319,0.39576
320,-0.40106
321,0.18517
322,-0.13089
323,-0.34076
324,0.08216
325,-0.17142
326,0.28497
327,0.07982
328,-0.31207
329,-0.93245
330,1.89973
331,-0.86557
332,0.23740
333,0.23007
334,0.32958
335,0.15325
336,0.24926
337,0.01715
338,-0.01620
339,0.21902
340,-0.07126
341,0.15060
342,-0.50831
343,0.00106
344,-0.36461
345,0.07115
346,-0.15823
347,0.20558
348,-0.14115
349,0.10120
350,-0.49145
351,0.55625
352,-0.50043
353,1.59942
354,-0.74615
355,1.94851
356,-0.07740
357,0.60989
358,0.08606
359,0.23295
360,0.18250
361,0.23459
362,-0.00238
363,-0.09073
364,-0.18844
365,-0.46923
366,0.18471
367,-0.77072
368,0.08252
369,-0.24439
370,-0.26112
371,-0.32179
372,-0.13802
373,-0.19160
374,-0.07670
375,-0.12653
376,-0.44265
377,-0.01242
378,-0.63777
379,-0.04525
380,-0.10008
381,-0.01137
382,-0.00576
383,0.18688
384,-0.02441
385,0.15398
386,-0.05007
387,0.24734
388,0.11400
389,0.01193
390,0.26625
391,0.15440
392,-0.22279
393,0.05767
394,-0.09400
395,-0.07570
396,-0.18832
397,-0.02849
398,-0.16213
399,-0.62035
400,0.09942
401,-0.65528
402,-0.15157
403,-0.20019
404,0.06555
405,-0.06345
406,0.08540
407,0.17585
408,-0.07267
409,0.15141
410,0.33050
411,0.12217
412,0.08848
413,0.17420
414,0.24636
415,-0.43354
416,0.38922
417,-0.30190
418,0.00906
419,-0.19622
420,0.17864
421,-0.14680
422,-0.25232
423,-0.32238
424,0.14588
425,-0.39496
426,0.33555
427,0.16950
428,-0.31469
429,0.33355
430,-0.06325
431,0.18119
432,0.01282
433,0.18135
434,0.14694
435,0.17188
436,-0.08207
437,0.38986
438,-0.24860
439,0.14724
440,0.21778
441,-0.11265
442,-0.35385
443,0.70578
444,0.13014
445,0.06140
446,0.13799
447,-0.01151
448,0.24343
449,-0.21756
450,0.00525
451,-0.10610
452,-0.12714
453,0.05213
454,-0.07586
455,-0.27635
456,-0.04970
457,-0.01727
458,0.03926
459,0.09915
460,-0.13774
461,0.33335
462,0.04027
463,-0.10443
464,0.27828
465,-0.74476
466,0.34176
467,-0.28203
468,0.08348
469,0.11540
470,-0.33744
471,0.04988
472,-0.41594
473,0.18122
474,0.10478
475,-0.25933
476,-0.01587
477,-0.02285
478,0.11877
479,-0.26632
480,0.08718
481,-0.15474
482,0.15022
483,-0.15946
484,-0.02756
485,-0.05139
486,0.35540
487,0.20551
488,-0.61259
489,-0.26092
490,-0.15707
491,0.13983
492,0.17162
493,0.06751
494,0.25361
495,0.05720
496,-0.07840
497,-0.29818
498,0.37145
499,-0.27770
500,0.20794
501,0.28311
502,-0.20667
503,-0.12666
504,-0.22807
505,-0.06218
506,-0.14142
507,0.03616
508,0.19278
509,-0.29570
510,0.53498
511,-0.38262
512,-0.00408
513,-0.10154
514,0.04701
515,-0.13466
516,0.10177
517,0.06022
518,-0.14884
519,-0.21306
520,0.03744
521,-0.52076
522,0.34086
523,-0.23178
524,-0.06430
525,-0.01765
526,0.11998
527,-0.16733
528,0.23318
529,-0.12814
530,0.01035
531,-0.02419
532,0.22290
533,0.32924
534,0.09992
535,0.21065
536,-0.29690
537,-0.12371
538,-0.39807
539,0.14150
540,0.17853
541,-0.01271
542,-0.00127
543,-0.20636
544,-0.31839
545,-0.29300
546,0.06210
547,-0.07317
548,0.12077
549,0.05088
550,0.05880
551,-0.07146
552,-0.04104
553,-0.04067
554,0.17361
555,0.06265
556,0.17175
557,0.12875
558,0.22315
559,-0.01579
560,-0.16456
561,-0.37765
562,0.00482
563,-0.29757
564,0.35578
565,-0.08592
566,0.11199
567,-0.37033
568,-0.07926
569,-0.42035
570,-0.49505
571,0.01759
572,0.07931
573,0.01401
574,0.07352
575,-0.05981
576,0.01459
577,-0.08783
578,0.04010
579,0.11410
580,0.29178
581,0.25268
582,0.34132
583,0.10526
584,-0.24808
585,-0.08672
586,-0.33228
587,0.28497
588,-0.10811
589,0.00425
590,0.17430
591,-0.34406
592,0.12986
593,-0.63606
594,-0.15721
595,-0.01724
596,0.16200
597,-0.11554
598,0.32988
599,-0.27228
600,0.15537
601,0.08708
602,-0.00535
603,0.37842
604,-0.14322
605,0.63506
606,0.22287
607,-0.01946
608,-0.20876
609,0.28070
610,-0.29362
611,0.26946
612,-0.04663
613,0.04641
614,0.08800
615,-0.02106
616,-0.26550
617,-0.52654
618,-0.10081
619,-0.07219
620,0.00918
621,-0.15781
622,-0.00931
623,-0.17548
624,-0.06951
625,0.14602
626,-0.03476
627,0.52721
628,-0.07584
629,0.09165
630,0.49463
631,0.07459
632,-0.32477
633,0.16631
634,-0.09084
635,0.09135
636,0.09621
637,-0.01356
638,0.20222
639,-0.11261
640,0.09461
641,-0.64906
642,-0.07797
643,0.07734
644,0.04954
645,0.05952
646,-0.16391
647,0.00153
648,0.04522
649,-0.06097
650,0.05735
651,-0.30089
652,0.26171
653,0.25235
654,0.26090
655,-0.16489
656,-0.42745
657,0.28281
658,0.01568
659,0.10713
660,0.15343
661,-0.12652
662,0.45044
663,-0.14093
664,-0.17483
665,-0.43386
666,-0.16639
667,-0.07400
668,0.01782
669,-0.17373
670,-0.03573
671,0.08298
672,-0.22941
673,0.45972
674,-0.47892
675,0.43104
676,0.16774
677,0.31100
678,0.35434
679,0.04132
680,-0.31576
681,0.15777
682,-0.26659
683,-0.10443
684,0.12517
685,0.10976
686,0.02952
687,-0.57053
688,-0.12099
689,-0.67938
690,0.01010
691,0.38203
692,-0.07218
693,0.19328
694,0.06050
695,0.05023
696,-0.05590
697,-0.03329
698,0.19673
699,0.04347
700,0.31941
701,0.03966
702,0.27151
703,-0.00537
704,-0.23886
705,-0.21790
706,0.04765
707,-0.41477
708,-0.00342
709,-0.05185
710,-0.15432
711,-0.21026
712,-0.31649
713,-0.28648
714,-0.25920
715,0.06449
716,0.84930
717,-0.27138
718,0.41172
719,0.23113
720,0.19872
721,0.19574
722,0.24327
723,0.23863
724,0.21414
725,0.15741
726,0.05926
727,-0.04881
728,-0.12124
729,0.11810
730,-0.06292
731,0.01228
732,-0.00614
733,0.00307
734,-0.00154
735,0.00077
736,-0.00038
737,0.00019
738,-0.00010
739,0.00005
740,-0.00002
741,0.00001
742,-0.00001
743,-0.22230
744,0.17632
745,0.04599
746,0.09579
747,-0.06702
748,0.21746
749,0.13276
750,0.27471
751,0.13105
752,-0.00417
753,0.21666
754,0.12945
755,0.06555
756,0.20484
757,-0.06025
758,0.09916
759,0.02322
760,-0.42931
761,-0.14954
762,-0.26632
763,-0.06615
764,-0.25821
765,0.11380
766,-0.03009
767,-0.09219
768,-0.02289
769,0.11105
770,0.01351
771,0.05078
772,0.14695
773,0.06846
774,0.27231
775,0.13982
776,0.03356
777,-0.00523
778,0.10216
779,-0.21204
780,-0.00132
781,-0.28300
782,-0.27625
783,0.08446
784,-0.49458
785,0.46202
786,-0.05856
787,0.09445
788,-0.30032
789,0.57946
790,-0.30886
791,0.21578
792,0.34059
793,0.52360
794,-0.09703
795,0.13662
796,0.38780
797,-0.16704
798,0.04140
799,-0.00920
800,0.28439
801,-0.23412
802,0.51176
803,0.18868
804,0.09348
805,-0.17315
806,0.17473
807,0.00461
808,0.10493
809,-0.29008
810,0.12968
811,-0.22187
812,-0.19572
813,0.19359
814,-0.25775
815,0.04072
816,-0.02804
817,0.00252
818,0.02184
819,-0.06464
820,-0.06341
821,0.32299
822,-0.07721
823,0.08448
824,0.20317
825,-0.13232
826,-0.24426
827,-0.20370
828,-0.35050
829,0.32476
830,0.02930
831,0.21141
832,-0.15927
833,-0.09674
834,-0.26586
835,-0.33092
836,0.06580
837,0.12043
838,-0.01804
839,0.19684
840,0.04723
841,-0.24979
842,0.09051
843,-0.06444
844,-0.01388
845,0.14495
846,0.30703
847,-0.19182
848,-0.21461
849,0.01920
850,0.07856
851,-0.15425
852,-0.23345
853,0.03249
854,0.16002
855,-0.12218
856,-0.16514
857,-0.01316
858,-0.00502
859,-0.03574
860,0.15964
861,-0.10282
862,0.18942
863,-0.02192
864,0.17584
865,-0.09560
866,0.27392
867,-0.04499
868,0.09540
869,-0.01326
870,0.12171
871,0.33766
872,-0.35659
873,-0.06695
874,-0.21575
875,-0.40953
876,0.15104
877,-0.35537
878,-0.43551
879,-0.00068
880,-0.31781
881,-0.19755
882,-0.21175
883,-0.23908
884,0.22301
885,0.04563
886,0.18031
887,0.19345
888,0.20230
889,0.14420
890,0.28811
891,-0.06745
892,0.37879
893,0.04059
894,0.24794
895,0.17892
896,0.09454
897,-0.21209
898,0.13672
899,0.02361
900,-0.15358
901,0.17258
902,-0.10928
903,-0.01815
904,-0.15575
905,-0.22121
906,-0.03499
907,-0.45393
908,0.29589
909,-0.20537
910,0.08727
911,-0.09719
912,0.15964
913,-0.04146
914,0.12807
915,0.09692
916,0.10111
917,0.12201
918,0.34138
919,-0.01355
920,0.03745
921,0.19971
922,-0.03856
923,-0.08795
924,0.05547
925,0.10249
926,-0.09718
927,0.17113
928,-0.55312
929,0.11555
930,-0.36443
931,-0.08603
932,-0.14104
933,-0.06744
934,-0.08125
935,-0.06677
936,0.14465
937,-0.09526
938,0.12805
939,-0.01041
940,0.25056
941,0.19668
942,0.26961
943,-0.15780
944,0.27832
945,-0.14303
946,0.13281
947,-0.03954
948,0.13485
949,0.06672
950,-0.14452
951,0.06065
952,-0.32537
953,0.01317
954,-0.32479
955,-0.22479
956,0.28114
957,-0.04484
958,0.10682
959,-0.08801
960,0.16284
961,0.07953
962,0.17104
963,0.04111
964,0.43550
965,-0.02225
966,0.30623
967,0.21865
968,-0.17825
969,0.13887
970,-0.06944
971,-0.03039
972,-0.04605
973,-0.01152
974,-0.08229
975,-0.24644
976,-0.30598
977,-0.08855
978,-0.11292
979,-0.04309
980,0.00999
981,0.07172
982,0.07132
983,0.12541
984,0.16336
985,0.18280
986,0.13478
987,0.24689
988,0.19089
989,0.16517
990,0.24706
991,0.02200
992,0.15774
993,0.06296
994,-0.09283
995,-0.05706
996,0.00172
997,-0.05840
998,-0.00148
999,-0.17940
1000,-0.27836
1001,-0.43190
1002,-0.21717
1003,-0.18646
1004,-0.02953
1005,0.04931
1006,-0.02847
1007,0.12157
1008,-0.06852
1009,0.10330
1010,0.06337
1011,0.24048
1012,0.18636
1013,0.24415
1014,0.39926
1015,-0.06935
1016,0.14981
1017,-0.09027
1018,0.10256
1019,-0.09727
1020,0.10617
1021,0.07338
1022,-0.31267
1023,0.12953
1024,-0.53242
1025,-0.13628
1026,-0.45319
1027,0.07321
1028,-0.15163
1029,0.04508
1030,-0.10678
1031,0.07251
1032,-0.14730
1033,0.13113
1034,0.08770
1035,0.04049
1036,0.22892
1037,0.11166
1038,0.35429
1039,-0.09275
1040,0.13453
1041,0.09374
1042,-0.13122
1043,-0.01492
1044,0.08026
1045,-0.01321
1046,-0.11980
1047,-0.13178
1048,-0.28299
1049,-0.39885
1050,-0.32567
1051,-0.08258
1052,-0.12735
1053,-0.02835
1054,-0.00113
1055,-0.03000
1056,0.01102
1057,-0.00933
1058,0.16954
1059,0.18739
1060,0.19759
1061,0.21554
1062,0.44026
1063,-0.02071
1064,0.14832
1065,0.09829
1066,0.03901
1067,-0.05024
1068,0.09791
1069,0.01621
1070,-0.09621
1071,-0.12816
1072,-0.37683
1073,-0.27914
1074,-0.47755
1075,0.06246
1076,-0.10784
1077,-0.09559
1078,-0.00206
1079,0.03939
1080,-0.06563
1081,0.13623
1082,0.06603
1083,0.22760
1084,0.24271
1085,0.16612
1086,0.42678
1087,-0.07930
1088,0.20066
1089,0.11430
1090,-0.08777
1091,-0.00984
1092,0.07385
1093,0.06671
1094,-0.21741
1095,-0.15964
1096,-0.16929
1097,-0.51716
1098,-0.25501
1099,-0.14073
1100,0.01288
1101,0.02810
1102,0.00507
1103,-0.08301
1104,0.01862
1105,0.10173
1106,0.13700
1107,0.21516
1108,0.10705
1109,0.32217
1110,0.18769
1111,0.09779
1112,0.00478
1113,0.14326
1114,-0.01790
1115,0.09717
1116,0.02410
1117,0.05322
1118,-0.19530
1119,-0.06341
1120,-0.27876
1121,-0.41257
1122,-0.21147
1123,-0.16643
1124,0.07553
1125,-0.21403
1126,0.10315
1127,-0.08225
1128,0.07169
1129,0.10598
1130,0.21160
1131,0.16244
1132,0.36726
1133,0.21881
1134,0.34284
1135,0.08925
1136,0.09721
1137,0.15066
1138,-0.05620
1139,0.16225
1140,-0.17304
1141,0.11333
1142,-0.30197
1143,-0.01390
1144,-0.35719
1145,-0.34268
1146,-0.33452
1147,-0.05123
1148,-0.18906
1149,-0.10091
1150,0.01597
1151,-0.07315
1152,0.10550
1153,0.08140
1154,0.13562
1155,0.13919
1156,0.22170
1157,0.20719
1158,0.37556
1159,0.05752
1160,0.12457
1161,0.17158
1162,0.00613
1163,-0.06055
1164,-0.02334
1165,-0.04581
1166,-0.24544
1167,-0.04973
1168,-0.52317
1169,-0.48195
1170,-0.16539
1171,-0.39646
1172,-0.00103
1173,-0.15281
1174,-0.19189
1175,0.18792
1176,-0.11308
1177,0.10629
1178,0.10787
1179,0.13775
1180,0.19942
1181,0.31423
1182,0.13423
1183,0.28547
1184,-0.25002
1185,0.28978
1186,-0.31353
1187,-0.00419
1188,-0.32750
1189,-0.10460
1190,0.03307
1191,-0.32695
1192,-0.26207
1193,-0.51671
1194,0.01692
1195,-0.26537
1196,0.06376
1197,0.11763
1198,-0.00520
1199,0.35143
1200,-0.09148
1201,0.18762
1202,-0.12449
1203,0.36890
1204,0.01105
1205,0.20523
1206,0.13500
1207,0.17393
1208,-0.01788
1209,0.02419
1210,-0.17305
1211,-0.12047
1212,-0.05473
1213,0.02355
1214,0.20666
1215,-0.25655
1216,0.43493
1217,-0.42059
1218,0.31371
1219,-0.27951
1220,0.59210
1221,0.09489
1222,0.43171
1223,0.15204
1224,0.27281
1225,0.28146
1226,0.16968
1227,0.26017
1228,-0.08802
1229,0.13991
1230,0.23670
1231,0.08870
1232,0.02839
1233,0.05097
1234,-0.10209
1235,-0.06768
1236,-0.08511
1237,-0.11077
1238,-0.20517
1239,0.05273
1240,-0.21031
1241,-0.18232
1242,-0.02773
1243,-0.20081
1244,0.07747
1245,0.08768
1246,0.02901
1247,0.10046
1248,0.09536
1249,0.29733
1250,-0.16403
1251,0.45378
1252,-0.20379
1253,0.19387
1254,-0.25413
1255,-0.48232
1256,0.68191
1257,0.09609
1258,0.01712
1259,-0.00862
1260,-0.16052
1261,-0.11513
1262,0.11886
1263,-0.16301
1264,0.13136
1265,-0.09249
1266,0.02320
1267,0.06131
1268,-0.19553
1269,0.07090
1270,-0.00864
1271,0.16920
1272,0.04568
1273,0.11131
1274,0.00575
1275,0.11983
1276,0.07412
1277,0.01666
1278,0.12195
1279,0.12297
1280,-0.11510
1281,-0.01900
1282,0.07467
1283,-0.17922
1284,0.05517
1285,-0.07368
1286,-0.19691
1287,-0.08947
1288,-0.33847
1289,-0.30611
1290,-0.19953
1291,-0.26437
1292,0.05176
1293,-0.13714
1294,0.00727
1295,-0.06101
1296,-0.00028
1297,0.11522
1298,0.06510
1299,0.19744
1300,0.17339
1301,0.20835
1302,0.20248
1303,0.19773
1304,0.05441
1305,0.21428
1306,-0.10338
1307,0.07463
1308,-0.00658
1309,0.08001
1310,-0.23169
1311,-0.05279
1312,-0.38760
1313,-0.40796
1314,-0.14103
1315,-0.27825
1316,-0.07174
1317,-0.06755
1318,-0.03139
1319,0.04250
1320,0.00180
1321,0.15624
1322,0.17868
1323,0.19438
1324,0.36274
1325,0.17509
1326,0.39935
1327,0.05707
1328,0.16315
1329,0.18677
1330,-0.30812
1331,-0.02989
1332,-0.01579
1333,-0.28721
1334,-0.22440
1335,-0.10248
1336,-0.38569
1337,-0.36287
1338,-0.17132
1339,-0.29755
1340,0.04138
1341,-0.08973
1342,0.05641
1343,0.12131
1344,0.03514
1345,0.19700
1346,0.22733
1347,0.11251
1348,0.21215
1349,0.20810
1350,0.15286
1351,0.31065
1352,0.23186
1353,0.06807
1354,0.19214
1355,-0.11138
1356,0.27413
1357,-0.06035
1358,-0.05412
1359,0.09980
1360,-0.21478
1361,0.02310
1362,-0.01912
1363,0.04405
1364,0.05066
1365,0.11269
1366,0.15452
1367,0.29456
1368,0.13638
1369,0.10039
1370,0.18748
1371,0.13233
1372,0.12171
1373,0.09623
1374,0.07835
1375,0.00692
1376,0.12687
1377,-0.07117
1378,-0.14073
1379,-0.08683
1380,-0.20194
1381,-0.01394
1382,-0.30742
1383,-0.17201
1384,-0.15167
1385,-0.30748
1386,-0.08399
1387,-0.18413
1388,-0.07270
1389,0.07858
1390,0.04113
1391,0.10988
1392,0.10602
1393,0.03897
1394,0.30248
1395,0.19377
1396,0.05257
1397,0.27274
1398,0.34666
1399,0.16389
1400,0.35891
1401,-0.07217
1402,-0.10188
1403,-0.10239
1404,-0.02541
1405,-0.04865
1406,-0.35888
1407,-0.04297
1408,-0.41163
1409,-0.43048
1410,-0.41337
1411,-0.22632
1412,-0.20128
1413,0.01259
1414,0.00891
1415,0.09913
1416,0.02318
1417,0.20690
1418,0.09978
1419,0.17623
1420,0.24911
1421,0.35461
1422,0.22901
1423,0.24958
1424,0.08232
1425,-0.14092
1426,-0.01770
1427,0.15836
1428,-0.19033
1429,-0.13858
1430,-0.07259
1431,-0.22056
1432,-0.31903
1433,-0.50354
1434,0.02178
1435,-0.22170
1436,0.04176
1437,0.10951
1438,0.04098
1439,-0.04343
1440,0.19803
1441,0.21526
1442,0.09942
1443,0.23003
1444,0.16865
1445,0.14567
1446,0.09591
1447,0.06320
1448,0.09492
1449,-0.02447
1450,-0.14496
1451,-0.03491
1452,-0.16257
1453,-0.00306
1454,-0.34354
1455,-0.07729
1456,-0.30637
1457,-0.32603
1458,-0.28160
1459,-0.06625
1460,-0.07797
1461,0.06187
1462,0.08027
1463,0.21296
1464,0.06979
1465,0.16442
1466,0.20526
1467,0.16948
1468,0.21423
1469,0.18036
1470,0.11295
1471,0.04318
1472,0.02821
1473,-0.00261
1474,-0.01025
1475,-0.02942
1476,0.01471
1477,-0.00736
1478,0.00368
1479,-0.00184
1480,0.00092
1481,-0.00046
1482,0.00023
1483,-0.00011
1484,0.00006
1485,-0.00003
1486,0.00001
1487,0.13795
1488,-0.18394
1489,0.03062
1490,-0.09197
1491,0.01161
1492,-0.03266
1493,-0.03347
1494,0.10489
1495,0.03958
1496,0.02620
1497,0.00614
1498,-0.34808
1499,0.08593
1500,0.01833
1501,-0.00911
1502,-0.25611
1503,-0.12880
1504,-0.28056
1505,-0.16637
1506,-0.32705
1507,-0.10858
1508,-0.12203
1509,0.01121
1510,-0.02468
1511,0.01997
1512,-0.01374
1513,0.11416
1514,0.13848
1515,0.14539
1516,0.19173
1517,0.20316
1518,0.26643
1519,0.13127
1520,0.28319
1521,0.14588
1522,-0.13418
1523,0.11689
1524,-0.08531
1525,0.16144
1526,-0.41799
1527,-0.09760
1528,-0.23088
1529,-0.58989
1530,-0.25319
1531,-0.13407
1532,-0.10939
1533,-0.03722
1534,0.11435
1535,-0.08011
1536,0.12042
1537,0.05105
1538,0.26571
1539,0.19292
1540,0.21395
1541,0.20741
1542,0.24125
1543,0.01744
1544,0.03340
1545,0.00635
1546,-0.02235
1547,-0.03105
1548,-0.17218
1549,-0.25124
1550,-0.06988
1551,-0.14912
1552,-0.17842
1553,-0.37464
1554,-0.03880
1555,-0.06113
1556,-0.01918
1557,0.00196
1558,0.06032
1559,0.06182
1560,0.13778
1561,0.14573
1562,0.06520
1563,0.16666
1564,0.18883
1565,0.19311
1566,0.03759
1567,0.18433
1568,0.13777
1569,0.00778
1570,0.05370
1571,-0.13414
1572,-0.06332
1573,-0.10636
1574,-0.21506
1575,-0.04585
1576,-0.00001
1577,-0.17637
1578,0.08050
1579,-0.09779
1580,0.06802
1581,0.02353
1582,0.14532
1583,0.14970
1584,0.08616
1585,0.23671
1586,0.11926
1587,0.08983
1588,0.08923
1589,0.09727
1590,0.08164
1591,0.08188
1592,0.08165
1593,0.03589
1594,-0.06786
1595,0.06853
1596,-0.17609
1597,-0.01166
1598,-0.15894
1599,-0.00488
1600,-0.47285
1601,-0.01274
1602,-0.28105
1603,-0.08560
1604,0.02754
1605,-0.09441
1606,-0.01404
1607,0.01083
1608,0.09043
1609,0.00464
1610,0.23143
1611,-0.00832
1612,0.17285
1613,-0.08653
1614,0.23495
1615,0.01280
1616,0.25427
1617,0.11049
1618,0.03292
1619,0.04876
1620,-0.08568
1621,0.14626
1622,0.09938
1623,0.13426
1624,0.16291
1625,0.11410
1626,0.10767
1627,0.09568
1628,-0.07470
1629,0.37468
1630,0.22665
1631,0.24700
1632,0.22909
1633,0.10400
1634,0.14726
1635,0.11043
1636,0.07120
1637,0.12917
1638,0.08880
1639,0.06294
1640,0.09118
1641,-0.15680
1642,-0.02894
1643,-0.10437
1644,-0.21622
1645,-0.07202
1646,-0.35106
1647,-0.10431
1648,-0.48449
1649,-0.18701
1650,-0.34730
1651,-0.07923
1652,-0.14820
1653,-0.01406
1654,-0.03138
1655,-0.05318
1656,0.13001
1657,0.02703
1658,0.09377
1659,0.17934
1660,0.17470
1661,-0.01831
1662,0.25059
1663,0.02035
1664,0.05494
1665,0.01481
1666,-0.21822
1667,0.02089
1668,-0.15228
1669,0.09526
1670,-0.38115
1671,-0.15820
1672,-0.29659
1673,-0.24265
1674,-0.27343
1675,0.04850
1676,-0.20820
1677,0.05043
1678,-0.02135
1679,0.12188
1680,-0.06475
1681,0.08981
1682,0.16978
1683,0.10685
1684,0.15738
1685,0.04390
1686,0.18880
1687,0.02830
1688,0.15067
1689,0.05494
1690,-0.16538
1691,0.03665
1692,-0.07205
1693,-0.05976
1694,-0.28440
1695,-0.19900
1696,-0.24540
1697,-0.27985
1698,-0.12445
1699,-0.11797
1700,-0.13652
1701,0.01067
1702,-0.10494
1703,0.13289
1704,-0.05103
1705,0.13280
1706,0.17896
1707,0.02168
1708,0.28050
1709,-0.03297
1710,0.22729
1711,0.11253
1712,0.25050
1713,-0.06395
1714,-0.01777
1715,0.03569
1716,-0.01414
1717,-0.06191
1718,-0.14144
1719,-0.12483
1720,-0.12148
1721,-0.12708
1722,-0.18950
1723,-0.10462
1724,-0.04740
1725,0.02370
1726,0.14921
1727,0.08635
1728,0.09097
1729,0.19605
1730,0.06293
1731,0.11799
1732,0.21311
1733,-0.01066
1734,0.16252
1735,-0.02378
1736,0.07319
1737,-0.10568
1738,-0.03532
1739,-0.05514
1740,0.03530
1741,-0.07906
1742,-0.06394
1743,0.05496
1744,-0.12338
1745,0.06174
1746,0.02656
1747,0.14005
1748,0.13321
1749,0.11745
1750,0.14440
1751,0.19604
1752,0.10129
1753,0.22538
1754,0.16710
1755,0.13489
1756,0.19704
1757,0.08924
1758,0.15861
1759,0.00874
1760,0.06848
1761,0.22643
1762,-0.35083
1763,0.05277
1764,-0.13372
1765,-0.07486
1766,-0.38043
1767,-0.13556
1768,-0.38828
1769,-0.25435
