setting,Accuracy,Precision,Recall,F-score,adjAccuracy,adjPrecision,adjRecall,adjF-score
25-03-25_19-37-51anomaly_detection_UCRA_067_UCR_Anomaly_DISTORTEDinsectEPG3_5200_7000_7050.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9684873949579832,0.10317460317460317,0.26,0.14772727272727273,0.9762605042016806,0.3067484662576687,1.0,0.4694835680751174
25-03-25_19-37-41anomaly_detection_UCRA_064_UCR_Anomaly_DISTORTEDgaitHunt3_23400_38400_39200.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9657142857142857,0.003355704697986577,0.0025,0.0028653295128939827,0.9853694581280789,0.5738880918220947,1.0,0.7292616226071102
25-03-25_19-38-07anomaly_detection_UCRA_069_UCR_Anomaly_DISTORTEDinsectEPG5_3200_8500_8501.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.98,0.0,0.0,0.0,0.98,0.0,0.0,0.0
25-03-25_19-38-06anomaly_detection_UCRA_070_UCR_Anomaly_DISTORTEDltstdbs30791AI_17555_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9856587136929461,0.04859335038363171,0.095,0.06429780033840947,0.9903526970954357,0.34965034965034963,1.0,0.5181347150259067
25-03-25_19-38-11anomaly_detection_UCRA_071_UCR_Anomaly_DISTORTEDltstdbs30791AS_23000_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9864375,0.14545454545454545,0.24,0.1811320754716981,0.9911875,0.4149377593360996,1.0,0.5865102639296188
25-03-25_19-38-18anomaly_detection_UCRA_075_UCR_Anomaly_DISTORTEDqtdbSel100MLII_4000_13400_13800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9745384615384616,0.011194029850746268,0.0075,0.008982035928143712,0.9898076923076923,0.6015037593984962,1.0,0.7511737089201878
25-03-25_19-38-18anomaly_detection_UCRA_074_UCR_Anomaly_DISTORTEDqtdbSel1005V_4000_12400_12800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9745625,0.002403846153846154,0.0025,0.0024509803921568627,0.98703125,0.49079754601226994,1.0,0.6584362139917695
25-03-25_19-38-18anomaly_detection_UCRA_072_UCR_Anomaly_DISTORTEDltstdbs30791ES_20000_52600_52800.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9823142857142857,0.0,0.0,0.0,0.9823142857142857,0.0,0.0,0.0
25-03-25_19-38-18anomaly_detection_UCRA_073_UCR_Anomaly_DISTORTEDpark3m_60000_72150_72495.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9760666666666666,0.044009779951100246,0.05217391304347826,0.04774535809018567,0.9869666666666667,0.46875,1.0,0.6382978723404256
25-03-25_19-38-17anomaly_detection_UCRA_076_UCR_Anomaly_DISTORTEDresperation10_48000_130700_131880.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9859795918367347,0.05639476334340383,0.04745762711864407,0.05154164749194662,0.9936258503401361,0.5573925366084082,1.0,0.7158022444646649
25-03-25_19-38-32anomaly_detection_UCRA_077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9940802919708029,0.0,0.0,0.0,0.9940802919708029,0.0,0.0,0.0
25-03-25_19-39-27anomaly_detection_UCRA_084_UCR_Anomaly_DISTORTEDs20101mML2_12000_35774_35874.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9888571428571429,0.07258064516129033,0.18,0.10344827586206896,0.9917857142857143,0.30303030303030304,1.0,0.46511627906976744
25-03-25_19-38-53anomaly_detection_UCRA_080_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168251.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9913896525868533,0.0,0.0,0.0,0.9913896525868533,0.0,0.0,0.0
25-03-25_19-38-48anomaly_detection_UCRA_079_UCR_Anomaly_DISTORTEDresperation2_30000_168250_168250.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9922547635850388,0.0,0.0,0.0,0.9922547635850388,0.0,0.0,0.0
25-03-25_19-38-53anomaly_detection_UCRA_082_UCR_Anomaly_DISTORTEDresperation4_70000_128430_128431.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9941711913126796,0.0,0.0,0.0,0.9941711913126796,0.0,0.0,0.0
25-03-25_19-38-52anomaly_detection_UCRA_081_UCR_Anomaly_DISTORTEDresperation3_45000_158250_158251.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9935897435897436,0.0,0.0,0.0,0.9935897435897436,0.0,0.0,0.0
25-03-25_19-38-48anomaly_detection_UCRA_078_UCR_Anomaly_DISTORTEDresperation1_100000_110260_110412.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.99263,0.0,0.0,0.0,0.99263,0.0,0.0,0.0
25-03-25_19-39-02anomaly_detection_UCRA_083_UCR_Anomaly_DISTORTEDresperation9_38000_143411_143511.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9915286624203822,0.015748031496062992,0.2,0.029197080291970802,0.9920382165605095,0.07407407407407407,1.0,0.13793103448275862
25-03-25_19-39-47anomaly_detection_UCRA_085_UCR_Anomaly_DISTORTEDs20101m_10000_35774_35874.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9888666666666667,0.008403361344537815,0.02,0.011834319526627219,0.9921333333333333,0.2976190476190476,1.0,0.45871559633027525
25-03-25_19-40-03anomaly_detection_UCRA_087_UCR_Anomaly_DISTORTEDsel840mECG1_17000_51370_51740.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9814186046511628,0.01580135440180587,0.01891891891891892,0.017220172201722016,0.9898604651162791,0.45905707196029777,1.0,0.6292517006802721
25-03-25_19-39-58anomaly_detection_UCRA_086_UCR_Anomaly_DISTORTEDsddb49_20000_67950_68200.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9915166666666667,0.02214022140221402,0.024,0.023032629558541268,0.9955833333333334,0.4854368932038835,1.0,0.6535947712418301
25-03-25_19-40-09anomaly_detection_UCRA_088_UCR_Anomaly_DISTORTEDsel840mECG2_20000_49370_49740.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9837567567567568,0.004291845493562232,0.002702702702702703,0.003316749585406302,0.9937297297297297,0.6146179401993356,1.0,0.7613168724279835
25-03-25_19-40-09anomaly_detection_UCRA_089_UCR_Anomaly_DISTORTEDtiltAPB1_100000_114283_114350.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9915333333333334,0.0,0.0,0.0,0.9915333333333334,0.0,0.0,0.0
25-03-25_19-40-23anomaly_detection_UCRA_093_UCR_Anomaly_NOISE1sddb40_35000_52000_52620.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9773458445040214,0.0,0.0,0.0,0.9773458445040214,0.0,0.0,0.0
25-03-25_19-40-09anomaly_detection_UCRA_090_UCR_Anomaly_DISTORTEDtiltAPB2_50000_124159_124985.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9833544946673438,0.02729044834307992,0.01694915254237288,0.020911127707244213,0.9936642965972575,0.6233962264150943,1.0,0.7680148768014877
25-03-25_19-40-14anomaly_detection_UCRA_091_UCR_Anomaly_DISTORTEDtiltAPB3_40000_114000_114370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9905900759946357,0.0,0.0,0.0,0.9905900759946357,0.0,0.0,0.0
25-03-25_19-40-42anomaly_detection_UCRA_094_UCR_Anomaly_NOISEBIDMC1_2500_5400_5600.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9670990566037736,0.0,0.0,0.0,0.9670990566037736,0.0,0.0,0.0
25-03-25_19-40-17anomaly_detection_UCRA_092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9932777777777778,0.0,0.0,0.0,0.9932777777777778,0.0,0.0,0.0
25-03-25_19-40-47anomaly_detection_UCRA_095_UCR_Anomaly_NOISECIMIS44AirTemperature4_4000_5549_5597.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9762019230769231,0.18518518518518517,0.3125,0.23255813953488372,0.9841346153846153,0.42105263157894735,1.0,0.5925925925925926
25-03-25_19-40-49anomaly_detection_UCRA_096_UCR_Anomaly_NOISEECG4_5000_16900_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.98288,0.01694915254237288,0.02,0.01834862385321101,0.99072,0.46296296296296297,1.0,0.6329113924050633
25-03-25_19-41-00anomaly_detection_UCRA_097_UCR_Anomaly_NOISEGP711MarkerLFM5z3_5000_5948_5993.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9851428571428571,0.0,0.0,0.0,0.9851428571428571,0.0,0.0,0.0
25-03-25_19-41-04anomaly_detection_UCRA_098_UCR_Anomaly_NOISEInternalBleeding16_1200_4187_4199.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9906050955414013,0.07272727272727272,0.3333333333333333,0.11940298507462686,0.9918789808917198,0.19047619047619047,1.0,0.32
25-03-25_19-41-09anomaly_detection_UCRA_099_UCR_Anomaly_NOISEInternalBleeding6_1500_3474_3629.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.967483660130719,0.0,0.0,0.0,0.967483660130719,0.0,0.0,0.0
25-03-25_19-41-08anomaly_detection_UCRA_101_UCR_Anomaly_NOISELab2Cmac011215EPG4_6000_17390_17520.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9876455906821964,0.0,0.0,0.0,0.9876455906821964,0.0,0.0,0.0
25-03-25_19-41-10anomaly_detection_UCRA_100_UCR_Anomaly_NOISELab2Cmac011215EPG1_5000_17210_17260.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.99092,0.046153846153846156,0.18,0.07346938775510205,0.99256,0.211864406779661,1.0,0.34965034965034963
25-03-25_19-41-15anomaly_detection_UCRA_103_UCR_Anomaly_NOISETkeepThirdMARS_3500_4711_4809.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9797435897435898,0.0,0.0,0.0,0.9797435897435898,0.0,0.0,0.0
25-03-25_19-41-15anomaly_detection_UCRA_102_UCR_Anomaly_NOISEMesoplodonDensirostris_10000_19280_19440.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9668715846994536,0.028985507246376812,0.0625,0.039603960396039604,0.9771174863387978,0.32323232323232326,1.0,0.48854961832061067
25-03-25_19-41-20anomaly_detection_UCRA_104_UCR_Anomaly_NOISEapneaecg4_6000_16000_16100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9874069478908188,0.0,0.0,0.0,0.9874069478908188,0.0,0.0,0.0
25-03-25_19-41-33anomaly_detection_UCRA_107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9789915966386554,0.037037037037037035,0.04,0.038461538461538464,0.9890756302521009,0.49019607843137253,1.0,0.6578947368421053
25-03-25_19-41-29anomaly_detection_UCRA_105_UCR_Anomaly_NOISEgait3_24500_59900_60500.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9740365612648222,0.033126293995859216,0.02666666666666667,0.029547553093259463,0.9884634387351778,0.5623242736644799,1.0,0.7198560287942412
25-03-25_19-41-29anomaly_detection_UCRA_106_UCR_Anomaly_NOISEgaitHunt2_18500_31200_31850.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9734168865435356,0.0,0.0,0.0,0.9734168865435356,0.0,0.0,0.0
25-03-25_19-41-39anomaly_detection_UCRA_109_UCR_Anomaly_1sddb40_35000_52000_52620.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9782171581769437,0.0028011204481792717,0.0016129032258064516,0.0020470829068577278,0.9920464700625559,0.6352459016393442,1.0,0.7769423558897243
25-03-25_19-41-54anomaly_detection_UCRA_112_UCR_Anomaly_BIDMC1_2500_5400_5600.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.95625,0.011428571428571429,0.01,0.010666666666666666,0.9795990566037736,0.5361930294906166,1.0,0.6980802792321117
25-03-25_19-41-45anomaly_detection_UCRA_111_UCR_Anomaly_3sddb40_35000_46600_46900.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9862,0.03206997084548105,0.03666666666666667,0.03421461897356143,0.9926222222222222,0.47468354430379744,1.0,0.6437768240343348
25-03-25_19-41-59anomaly_detection_UCRA_113_UCR_Anomaly_CIMIS44AirTemperature1_4000_5391_5392.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9882211538461538,0.0,0.0,0.0,0.9882211538461538,0.0,0.0,0.0
25-03-25_19-41-45anomaly_detection_UCRA_110_UCR_Anomaly_2sddb40_35000_56600_56900.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9859777777777777,0.0,0.0,0.0,0.9859777777777777,0.0,0.0,0.0
25-03-25_19-42-10anomaly_detection_UCRA_114_UCR_Anomaly_CIMIS44AirTemperature2_4000_5703_5727.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9826923076923076,0.0,0.0,0.0,0.9826923076923076,0.0,0.0,0.0
25-03-25_19-42-15anomaly_detection_UCRA_115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9826923076923076,0.0,0.0,0.0,0.9826923076923076,0.0,0.0,0.0
25-03-25_19-42-18anomaly_detection_UCRA_116_UCR_Anomaly_CIMIS44AirTemperature4_4000_5549_5597.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9798076923076923,0.2,0.25,0.2222222222222222,0.9884615384615385,0.5,1.0,0.6666666666666666
25-03-25_19-42-24anomaly_detection_UCRA_117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9766826923076923,0.0,0.0,0.0,0.9766826923076923,0.0,0.0,0.0
25-03-25_19-42-25anomaly_detection_UCRA_118_UCR_Anomaly_CIMIS44AirTemperature6_4000_6006_6054.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9769230769230769,0.0,0.0,0.0,0.9769230769230769,0.0,0.0,0.0
25-03-25_19-41-40anomaly_detection_UCRA_108_UCR_Anomaly_NOISEresperation2_30000_168250_168250.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9924782404140202,0.0,0.0,0.0,0.9924782404140202,0.0,0.0,0.0
25-03-25_19-42-24anomaly_detection_UCRA_119_UCR_Anomaly_ECG1_10000_11800_12100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9734,0.03968253968253968,0.03333333333333333,0.036231884057971016,0.9879,0.5535055350553506,1.0,0.7125890736342043
25-03-25_19-42-36anomaly_detection_UCRA_120_UCR_Anomaly_ECG2_15000_16000_16100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9813333333333333,0.016129032258064516,0.03,0.02097902097902098,0.9878,0.35335689045936397,1.0,0.5221932114882507
25-03-25_19-42-37anomaly_detection_UCRA_121_UCR_Anomaly_ECG3_15000_16000_16100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9847333333333333,0.0,0.0,0.0,0.9847333333333333,0.0,0.0,0.0
25-03-25_19-42-40anomaly_detection_UCRA_122_UCR_Anomaly_ECG3_8000_17000_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9866818181818182,0.0,0.0,0.0,0.9866818181818182,0.0,0.0,0.0
25-03-25_19-42-49anomaly_detection_UCRA_125_UCR_Anomaly_ECG4_5000_17000_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9866,0.008368200836820083,0.02,0.011799410029498525,0.99052,0.29673590504451036,1.0,0.4576659038901602
25-03-25_19-42-51anomaly_detection_UCRA_124_UCR_Anomaly_ECG4_5000_16900_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9826,0.008368200836820083,0.01,0.009111617312072893,0.99052,0.4576659038901602,1.0,0.6279434850863422
25-03-25_19-42-56anomaly_detection_UCRA_127_UCR_Anomaly_GP711MarkerLFM5z1_5000_6168_6212.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9822857142857143,0.0,0.0,0.0,0.9822857142857143,0.0,0.0,0.0
25-03-25_19-42-55anomaly_detection_UCRA_126_UCR_Anomaly_ECG4_8000_17000_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9866818181818182,0.0,0.0,0.0,0.9866818181818182,0.0,0.0,0.0
25-03-25_19-43-06anomaly_detection_UCRA_128_UCR_Anomaly_GP711MarkerLFM5z2_5000_7175_7388.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9581428571428572,0.0,0.0,0.0,0.9581428571428572,0.0,0.0,0.0
25-03-25_19-43-06anomaly_detection_UCRA_129_UCR_Anomaly_GP711MarkerLFM5z3_5000_5948_5993.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9825714285714285,0.05747126436781609,0.1111111111111111,0.07575757575757576,0.9882857142857143,0.3543307086614173,1.0,0.5232558139534884
25-03-25_19-43-16anomaly_detection_UCRA_130_UCR_Anomaly_GP711MarkerLFM5z4_4000_6527_6645.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.978625,0.18072289156626506,0.1271186440677966,0.14925373134328357,0.9915,0.6344086021505376,1.0,0.7763157894736842
25-03-25_19-43-20anomaly_detection_UCRA_131_UCR_Anomaly_GP711MarkerLFM5z5_5000_8612_8716.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9758571428571429,0.15053763440860216,0.1346153846153846,0.14213197969543148,0.9887142857142858,0.5683060109289617,1.0,0.7247386759581882
25-03-25_19-43-27anomaly_detection_UCRA_132_UCR_Anomaly_InternalBleeding10_3200_4526_4556.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9845794392523365,0.0,0.0,0.0,0.9845794392523365,0.0,0.0,0.0
25-03-25_19-43-27anomaly_detection_UCRA_133_UCR_Anomaly_InternalBleeding14_2800_5607_5634.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9841880341880341,0.0,0.0,0.0,0.9841880341880341,0.0,0.0,0.0
25-03-25_19-43-31anomaly_detection_UCRA_135_UCR_Anomaly_InternalBleeding16_1200_4187_4199.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9885350318471338,0.10526315789473684,0.6666666666666666,0.18181818181818182,0.989171974522293,0.15,1.0,0.2608695652173913
25-03-25_19-43-32anomaly_detection_UCRA_136_UCR_Anomaly_InternalBleeding17_1600_3198_3309.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9744897959183674,0.27058823529411763,0.2072072072072072,0.23469387755102042,0.9894557823129252,0.6416184971098265,1.0,0.7816901408450704
25-03-25_19-43-32anomaly_detection_UCRA_134_UCR_Anomaly_InternalBleeding15_1700_5684_5854.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9625850340136054,0.0,0.0,0.0,0.9625850340136054,0.0,0.0,0.0
25-03-25_19-42-46anomaly_detection_UCRA_123_UCR_Anomaly_ECG4_5000_16800_17100.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9876564102564103,0.012042612320518759,0.08666666666666667,0.0211468076453843,0.9890615384615384,0.12330456226880394,1.0,0.21953896816684962
25-03-25_19-43-47anomaly_detection_UCRA_137_UCR_Anomaly_InternalBleeding18_2300_4485_4587.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9686538461538462,0.015873015873015872,0.00980392156862745,0.012121212121212121,0.9880769230769231,0.6219512195121951,1.0,0.7669172932330827
25-03-25_19-43-51anomaly_detection_UCRA_138_UCR_Anomaly_InternalBleeding19_3000_4187_4197.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9850446428571429,0.0,0.0,0.0,0.9850446428571429,0.0,0.0,0.0
25-03-25_19-43-57anomaly_detection_UCRA_141_UCR_Anomaly_InternalBleeding5_4000_6200_6370.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.945,0.2571428571428571,0.052941176470588235,0.08780487804878048,0.9923529411764705,0.8673469387755102,1.0,0.9289617486338798
25-03-25_19-43-57anomaly_detection_UCRA_139_UCR_Anomaly_InternalBleeding20_2700_5759_5919.txt_TimeBert_UCRA_ftM_sl40_ll48_pl0_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_test_0,0.9541666666666667,0.0,0.0,0.0,0.9541666666666667,0.0,0.0,0.0
